Provider,Unique_Beneficiaries,Avg_Patient_Age,Avg_Chronic_Conditions,IP_Claim_Count,IP_Unique_Beneficiaries,IP_Total_Reimbursement,IP_Avg_Reimbursement,IP_Max_Reimbursement,IP_Total_Deductible,IP_Avg_Deductible,IP_Avg_Claim_Duration,IP_Max_Claim_Duration,IP_Unique_Diagnosis_Codes,IP_Unique_Procedure_Codes,OP_Claim_Count,OP_Unique_Beneficiaries,OP_Total_Reimbursement,OP_Avg_Reimbursement,OP_Max_Reimbursement,OP_Total_Deductible,OP_Avg_Deductible,Total_Claims,Total_Reimbursement,Total_Deductible,Claims_Per_Beneficiary,Reimbursement_Per_Beneficiary,IP_Claim_Share,OP_Claim_Share,IP_Reimbursement_Range,OP_Reimbursement_Range,PotentialFraud
PRV56244,71,71.05916027193811,4.936676880621453,21,15,148843.97340005057,7087.808257145265,16246.772481371558,22976.11267331572,1094.1006034912248,8.902752707223772,15.247841289613222,5,8,271,71,552654.9161334097,2039.3170337026188,5038.649245567557,63130.136376896524,232.95253275607573,292,701498.8895334603,86106.24905021224,4.112676056338028,9880.266049767046,0.07191780821917808,0.928082191780822,9158.964224226293,2999.3322118649385,Yes
PRV56056,256,74.7493335769742,2.7612905378110604,18,16,177160.6352301035,9842.257512783528,34330.12317256973,10672.38077906342,592.9100432813011,12.630083567626427,25.447477679641622,25,17,145,117,356022.42816827097,2455.327090815662,6871.128266243495,42317.77234756339,291.84670584526475,163,533183.0633983745,52990.153126626814,0.63671875,2082.7463413999003,0.11042944785276074,0.8895705521472392,24487.8656597862,4415.801175427833,Yes
PRV51806,56,70.08584410409487,2.1048347197850816,6,3,17807.959443283708,2967.9932405472846,6937.524306682718,1649.369863439223,274.8949772398705,3.4780906921122097,5.685895857700731,2,3,145,56,38662.29078779939,266.63648819171993,501.33350731155457,10744.743230038875,74.10167744854397,151,56470.250231083104,12394.1130934781,2.6964285714285716,1008.3973255550554,0.039735099337748346,0.9602649006622517,3969.5310661354333,234.69701911983464,No
PRV51917,142,63.99435886388501,2.9679442264919795,21,18,93165.38494176952,4436.446901989025,5376.269674379755,8728.751255375024,415.65482168452496,2.848029531406527,7.129392282475601,14,1,66,50,45827.08789122093,694.3498165336505,868.6756877684237,4312.7920894805675,65.3453346890995,87,138992.47283299046,13041.543344855592,0.6126760563380281,978.8202312182427,0.2413793103448276,0.7586206896551724,939.8227723907303,174.32587123477322,No
PRV51735,201,65.70172227615055,3.0291211746296858,21,13,31757.396262776907,1512.2569648941385,2621.7407475600826,9700.867273247284,461.94606063082307,2.53919274005128,5.458556814781751,8,7,163,118,115103.14765779724,706.1542801091855,1226.7103716051636,6847.2859601491,42.007889326068096,184,146860.54392057413,16548.153233396384,0.9154228855721394,730.6494722416624,0.11413043478260869,0.8858695652173914,1109.483782665944,520.5560914959781,No
PRV51485,142,69.20451974130441,1.2050229771579135,38,29,93503.89557020222,2460.6288307947952,3161.6125897278307,17207.469021975907,452.8281321572607,4.943386075764691,6.273809937207532,3,4,25,20,14449.279897173776,577.971195886951,799.646827134846,984.6076818439751,39.384307273759006,63,107953.175467376,18192.076703819883,0.44366197183098594,760.2336300519437,0.6031746031746031,0.3968253968253968,700.9837589330355,221.675631247895,No
PRV53705,185,76.73860378711278,1.593538473619053,0,0,0.0,0.0,0.0,0.0,0.0,5.178759425626938,6.3721347931616625,1,6,190,158,66495.28983919104,349.97520967995285,1014.1108678369451,22346.243826154365,117.61180961133876,190,66495.28983919104,22346.243826154365,1.027027027027027,359.4339991307624,0.0,1.0,0.0,664.1356581569922,No
PRV56034,409,77.40230226289958,4.2242552940317335,17,12,211317.3666286628,12430.43333109781,43733.71691656245,10382.553694072943,610.7384525925261,8.629442328263476,29.296202454110666,22,2,157,103,216624.46961685596,1379.773691827108,5905.422975129645,44061.31985898746,280.6453494203023,174,427941.83624551876,54443.8735530604,0.4254278728606357,1046.312558057503,0.09770114942528736,0.9022988505747126,31303.28358546464,4525.649283302537,Yes
PRV51825,274,66.96491385266717,2.777835500282414,39,29,127592.18545357218,3271.594498809543,6393.084269371778,5157.461831294375,132.24261105883014,1.5710851275123283,2.0171243337926197,14,2,11,9,3427.824872653155,311.62044296846864,689.7074046328746,509.3576299944902,46.3052390904082,50,131020.01032622534,5666.819461288865,0.18248175182481752,478.1752201687056,0.78,0.22,3121.4897705622348,378.086961664406,No
PRV56020,18,73.6306422318795,4.47900494507261,90,18,1040780.770598918,11564.230784432422,44897.17942718415,72833.29819588517,809.2588688431686,9.2157135627638,21.6043399309716,13,15,91,18,169908.67853972648,1867.1283356013898,4505.383052152264,15913.218380973829,174.87053165905306,181,1210689.4491386444,88746.51657685901,10.055555555555555,67260.52495214691,0.4972375690607735,0.5027624309392266,33332.948642751726,2638.254716550874,Yes
PRV51275,289,72.34939566282209,3.030249414297101,15,11,43287.03327869359,2885.8022185795726,6791.461400618198,7008.514321325505,467.234288088367,4.875582331131829,8.511138721838728,9,5,21,12,17676.859042916723,841.755192519844,2091.563178029338,2706.2539099527294,128.86923380727282,36,60963.892321610314,9714.768231278234,0.1245674740484429,210.94772429622947,0.4166666666666667,0.5833333333333334,3905.6591820386257,1249.8079855094938,No
PRV53589,199,67.10470287796491,3.7705564121790642,27,22,116606.18019709903,4318.747414707372,7566.589422698496,7739.285159289682,286.64019108480306,1.6578815537599443,2.1510703071884034,11,6,146,74,49158.16869074465,336.69978555304556,584.3305910734003,18490.449350780447,126.64691336150992,173,165764.3488878437,26229.734510070128,0.8693467336683417,832.9866778283603,0.15606936416184972,0.8439306358381503,3247.842007991124,247.63080552035478,No
PRV53759,223,76.58545964489802,1.326937309005962,4,3,8994.000074847338,2248.5000187118344,4248.918970980328,508.10995693833763,127.02748923458441,2.858763425262491,5.895382923460062,6,1,24,15,8346.814143312371,347.78392263801544,834.8329712067008,1755.639907788055,73.1516628245023,28,17340.814218159707,2263.749864726393,0.12556053811659193,77.76149873614219,0.14285714285714285,0.8571428571428571,2000.4189522684933,487.04904856868535,No
PRV56006,391,72.4398747750708,4.709626166141022,111,84,1100786.2614298293,9916.993346214678,35819.02926268248,48392.27580033406,435.9664486516582,6.360255998842275,21.390138817613288,15,16,365,306,1058617.816987183,2900.3227862662548,5888.4665209034865,113941.76264070373,312.1692127142568,476,2159404.0784170125,162334.0384410378,1.2173913043478262,5522.772579071643,0.23319327731092437,0.7668067226890757,25902.0359164678,2988.143734637232,Yes
PRV56212,232,60.927791673271805,4.038749120489142,32,28,466353.4379690478,14573.544936532744,36528.617898445504,19230.00975293533,600.937804779229,8.680883056202168,14.146123187416286,24,16,265,232,787876.3666636008,2973.1183647683047,6223.992662151964,77112.1299008298,290.98916943709355,297,1254229.8046326486,96342.13965376513,1.2801724137931034,5406.162951002796,0.10774410774410774,0.8922558922558923,21955.07296191276,3250.8742973836597,Yes
PRV55978,222,69.90319372140158,4.573364169775612,80,56,1080804.1849457936,13510.05231182242,36298.59907545046,58789.838984968774,734.8729873121097,7.5699366684454645,20.11633046646762,23,17,159,134,420512.22567244223,2644.7309790719637,12903.388536592194,67723.05788986386,425.931181697257,239,1501316.4106182358,126512.89687483263,1.0765765765765767,6762.686534316377,0.33472803347280333,0.6652719665271967,22788.54676362804,10258.65755752023,Yes
PRV51804,122,66.8289499146031,3.5629424805188714,14,9,29704.355614166445,2121.7396867261746,2731.254225153968,1877.1028293338447,134.07877352384605,5.7390622551169574,9.399648770255169,10,0,47,38,40659.509756981366,865.0959522761992,1711.7996222825498,4289.04719454588,91.25632328821023,61,70363.86537114781,6166.150023879725,0.5,576.7529948454738,0.22950819672131148,0.7704918032786885,609.5145384277935,846.7036700063505,No
PRV51321,134,64.74554187304304,1.3674533016391122,11,9,26558.036989228134,2414.3669990207395,5975.461596106764,2628.075715844324,238.9159741676658,3.4182457606390106,9.373147856477472,7,1,194,134,156417.6998978237,806.2768035970295,1612.7913393235938,13952.336368791368,71.9192596329452,205,182975.73688705184,16580.412084635693,1.5298507462686568,1365.490573783969,0.05365853658536585,0.9463414634146341,3561.0945970860244,806.5145357265643,No
PRV56002,222,73.54148901363668,5.463609963170743,114,107,1756473.9840522,15407.666526773684,56043.99980851307,87985.94272256877,771.8065151102523,9.29028736659506,15.51096332719433,18,3,141,121,151869.3771126287,1077.087780940629,3948.949680061809,62787.490732397375,445.3013527120381,255,1908343.3611648288,150773.43345496614,1.1486486486486487,8596.141266508237,0.4470588235294118,0.5529411764705883,40636.33328173939,2871.8618991211797,Yes
PRV55226,167,67.8688941622401,2.5147309320193827,15,12,25606.445242827212,1707.096349521814,2487.202000424203,2194.7875590989056,146.3191706065937,5.120045397048408,9.017441875200813,8,7,53,26,32295.013170830523,609.3398711477457,1526.0799643251457,3204.3602111486125,60.459626625445516,68,57901.45841365773,5399.147770247519,0.40718562874251496,346.71531984226186,0.22058823529411764,0.7794117647058824,780.105650902389,916.7400931774,No
PRV51007,112,69.59095829793176,3.3211333604837137,38,27,81477.4381252586,2144.1431085594368,4347.811353730654,8915.629729533186,234.62183498771543,4.705958118479151,10.459236569954157,2,2,139,79,102761.93771285392,739.2945159198124,1132.6379808062943,12710.475631083686,91.44227072722076,177,184239.37583811252,21626.10536061687,1.5803571428571428,1644.9944271260047,0.21468926553672316,0.7853107344632768,2203.6682451712177,393.3434648864819,No
PRV54116,291,77.32528347960442,1.511886140145299,22,15,70520.94972724587,3205.497714874812,5890.179435091222,5348.182338768334,243.09919721674248,3.4276181164030657,7.825970292959681,11,1,168,105,107016.25239570698,637.0015023553987,1618.933520089455,16707.030727561098,99.44661147357796,190,177537.20212295285,22055.21306632943,0.6529209621993127,610.0934780857486,0.11578947368421053,0.8842105263157894,2684.68172021641,981.9320177340563,No
PRV54440,186,71.84146059791982,3.2240820585787846,34,27,96727.86003080408,2844.9370597295315,4839.3418282829725,6239.882608166317,183.52595906371522,5.732132674024168,9.467628978237526,9,6,12,7,8474.97608710753,706.2480072589609,984.9374681207167,772.8154375532908,64.40128646277424,46,105202.8361179116,7012.698045719608,0.24731182795698925,565.6066457952237,0.7391304347826086,0.2608695652173913,1994.404768553441,278.68946086175583,No
PRV53261,172,76.87666756208804,2.877860113356756,7,5,18081.777142989857,2583.111020427122,4105.03293168216,2823.8729945315195,403.41042779021706,4.571710628641461,5.913437493787998,10,4,86,63,66618.78687248057,774.6370566567508,1553.6962154691198,10719.979348741803,124.6509226597884,93,84700.56401547043,13543.852343273322,0.5406976744186046,492.4451396248281,0.07526881720430108,0.9247311827956989,1521.9219112550377,779.059158812369,No
PRV53584,246,72.26025134810992,2.8287683573930895,8,6,31611.964403182654,3951.4955503978317,4410.001985219786,1414.7868838869108,176.84836048586385,3.9455054542667596,5.819243417381446,2,5,117,86,70118.456189116,599.3030443514187,1655.2919412445547,6766.52683400036,57.833562683763766,125,101730.42059229864,8181.313717887271,0.508130081300813,413.5382950906449,0.064,0.936,458.5064348219539,1055.988896893136,No
PRV52398,283,62.05923850931867,1.77914564338589,22,20,80083.1533367671,3640.143333489414,4964.594843674879,5459.091235780991,248.14051071731777,5.681284676609829,10.812101632227956,4,5,12,9,8635.279277517944,719.6066064598286,1326.6197636310146,662.2812543014409,55.19010452512007,34,88718.43261428505,6121.372490082432,0.12014134275618374,313.49269475012386,0.6470588235294118,0.35294117647058826,1324.4515101854645,607.013157171186,No
PRV52267,38,70.40712202179488,1.6442365184048084,16,14,48208.431835596966,3013.0269897248104,6841.654281134446,2288.469338502102,143.02933365638137,1.7588071862718673,4.363202483863796,7,7,124,38,88185.94958012829,711.1770127429701,1012.8183319326295,3535.523626336268,28.51228730916345,140,136394.38141572525,5823.9929648383695,3.6842105263157894,3589.325826729612,0.11428571428571428,0.8857142857142857,3828.6272914096357,301.6413191896594,No
PRV54136,231,76.13973422130219,1.9022489559374782,3,2,9699.49476917222,3233.164923057406,5053.884631773606,1127.6668627759907,375.88895425866355,5.754718437771399,14.336537711032683,4,0,195,155,62805.543698337344,322.0797112735248,835.459815143855,20892.95366040107,107.14335210462086,198,72505.03846750956,22020.62052317706,0.8571428571428571,313.87462540047426,0.015151515151515152,0.9848484848484849,1820.7197087161999,513.3801038703302,No
PRV53395,41,70.32184663203832,3.4987827537628764,11,7,21815.630149358567,1983.2391044871424,2611.2647434291325,1132.177723455612,102.92524758687382,1.5533966251107305,2.7314110774038087,14,0,106,41,91546.00367819436,863.6415441339091,1888.509671327971,4311.366506027957,40.67326892479205,117,113361.63382755293,5443.544229483569,2.8536585365853657,2764.917898232998,0.09401709401709402,0.905982905982906,628.0256389419901,1024.868127194062,No
PRV52052,218,74.46984272536191,1.9817915758304865,17,13,69259.55781475111,4074.09163616183,7820.051834512368,5746.7557950261835,338.04445853095194,4.5373248104777675,9.887034553383343,12,6,69,53,21197.74006120411,307.2136240754219,768.9954967860702,2714.5368300765417,39.34111347937017,86,90457.29787595522,8461.292625102726,0.3944954128440367,414.9417333759414,0.19767441860465115,0.8023255813953488,3745.960198350538,461.7818727106484,No
PRV52002,258,62.518226204415924,2.76968946559134,6,5,15685.09636344379,2614.1827272406317,3674.4657625377677,1903.1728570687142,317.195476178119,4.664205469504399,5.615314380071884,13,0,46,29,27202.98589617839,591.3692586125737,1209.3639737148212,2791.5050769849668,60.68489297793406,52,42888.082259622184,4694.677934053681,0.20155038759689922,166.2328769752798,0.11538461538461539,0.8846153846153846,1060.283035297136,617.9947151022475,No
PRV51633,63,75.62249196626358,2.7075366100601936,8,5,22730.375891707088,2841.296986463386,6736.521391988539,2972.2181357035156,371.52726696293945,5.404033297073907,14.295811606021323,12,7,34,26,23944.701185675265,704.2559172257431,1218.758568698834,3750.322400224206,110.3036000065943,42,46675.07707738235,6722.540535927721,0.6666666666666666,740.8742393235294,0.19047619047619047,0.8095238095238095,3895.224405525153,514.502651473091,No
PRV56127,371,72.15619126921695,4.091327465970959,116,94,1866385.873464788,16089.533391937828,38787.93183989558,82975.30221227596,715.3043294161721,9.794238267738848,25.809220252451933,20,7,314,209,821270.8341604162,2615.5122107019624,8251.836609176255,52609.57242175467,167.54640898647983,430,2687656.707625204,135584.87463403062,1.1590296495956873,7244.357702493812,0.26976744186046514,0.7302325581395349,22698.398447957752,5636.324398474292,Yes
PRV54700,208,73.44697925242465,1.618219095188143,20,13,77317.93320385144,3865.896660192572,7216.470139314144,5691.0351715558645,284.55175857779324,2.3281863046885376,5.1690889894467205,5,7,144,104,90128.06931748215,625.8893702602927,900.0881305688248,10436.944449796105,72.47878090136184,164,167446.00252133358,16127.97962135197,0.7884615384615384,805.0288582756422,0.12195121951219512,0.8780487804878049,3350.573479121572,274.1987603085321,No
PRV51437,173,73.80608664269988,2.2965629487389094,15,11,60295.87494072319,4019.7249960482127,6776.9512967426,3352.366382193046,223.49109214620304,4.062931627199424,8.99922005948404,1,7,84,48,64852.37828848022,772.0521224819074,1647.65984530211,11220.03792580525,133.57188006911014,99,125148.2532292034,14572.404307998297,0.5722543352601156,723.4003076832566,0.15151515151515152,0.8484848484848485,2757.226300694387,875.6077228202025,No
PRV53058,158,64.89399239080538,2.083550264150967,21,17,66131.61788325298,3149.1246611072847,5236.232788151428,4125.536974030094,196.45414162048067,2.29625529290517,5.311131968393884,8,7,42,35,37030.73434148661,881.6841509877764,1668.1375188338588,5184.571279631239,123.44217332455331,63,103162.35222473959,9310.108253661332,0.3987341772151899,652.9262799034151,0.3333333333333333,0.6666666666666666,2087.1081270441437,786.4533678460824,No
PRV55846,39,65.95141158658913,2.37724525540789,3,2,6237.487237657594,2079.1624125525314,3250.0970893277995,1063.0417834644954,354.3472611548318,3.0229731150322303,6.8489279474829905,10,5,134,39,47776.38463351609,356.54018383220966,1038.1575484134742,6682.164836020812,49.86690176134934,137,54013.87187117369,7745.206619485307,3.5128205128205128,1384.971073619838,0.021897810218978103,0.9781021897810219,1170.9346767752681,681.6173645812645,No
PRV53245,135,71.4427323783959,3.042675909746319,29,21,116197.95737486979,4006.8261163748202,8593.32565952753,8160.646220350943,281.4015938052049,1.5969689012488193,2.412494332053241,4,6,184,102,75542.55831894171,410.55738216816144,893.1507771305841,7065.029363259333,38.39689871336594,213,191740.5156938115,15225.675583610275,1.5777777777777777,1420.3001162504556,0.13615023474178403,0.863849765258216,4586.49954315271,482.5933949624226,No
PRV54993,40,73.26261481804973,3.7647090199731768,17,15,73446.03891284349,4320.355230167264,7541.6922373117595,4098.26614546912,241.07447914524232,4.01156778180298,7.257376016130677,6,6,151,40,102004.91860952381,675.5292623147272,1379.6088653173347,17753.897511727297,117.57548021011455,168,175450.9575223673,21852.163657196415,4.2,4386.273938059183,0.10119047619047619,0.8988095238095238,3221.337007144495,704.0796030026074,No
PRV53251,183,74.47172827015245,1.8563504038727157,26,18,101255.88777021496,3894.4572219313445,4545.953109867176,6554.87616207549,252.1106216182881,3.176618654349192,7.745142006285088,10,0,173,91,62046.37651777098,358.6495752472311,847.0305576737136,22414.272369224564,129.5622680301998,199,163302.26428798595,28969.148531300052,1.0874316939890711,892.3620999343494,0.1306532663316583,0.8693467336683417,651.4958879358314,488.3809824264825,No
PRV53494,159,73.44218842897881,2.5372344242163694,3,2,7366.744840409768,2455.5816134699226,5774.415860505341,552.5195962718719,184.17319875729063,2.408864472167325,6.394014333789822,5,0,22,19,14309.359799890659,650.4254454495754,822.0144596287846,1962.554085756964,89.20700389804382,25,21676.104640300426,2515.0736820288357,0.15723270440251572,136.32770214025425,0.12,0.88,3318.8342470354182,171.58901417920924,No
PRV52731,127,65.0237705595388,3.461194523274818,28,18,80495.55384715559,2874.8412088269856,6427.0268587656155,7271.352020386733,259.69114358524047,5.874370909953764,7.9738979049173775,12,5,180,127,82948.88402781784,460.8271334878769,909.8464763635657,20201.20323117437,112.22890683985761,208,163444.43787497343,27472.555251561105,1.6377952755905512,1286.9640777556963,0.1346153846153846,0.8653846153846154,3552.18564993863,449.0193428756888,No
PRV51124,252,64.08807295419903,2.2289158447534683,12,8,42841.04808318562,3570.0873402654684,4654.468556169359,1290.8980852480272,107.5748404373356,4.683988770950984,11.03607114529677,13,2,108,57,32431.00297116102,300.2870645477872,645.2978761662733,5380.0853581232695,49.81560516780805,120,75272.05105434664,6670.983443371297,0.47619047619047616,298.69861529502634,0.1,0.9,1084.3812159038903,345.0108116184861,No
PRV51962,157,69.55562281209927,2.2895941761261462,14,13,52562.519409580156,3754.465672112868,4446.631087926726,4277.490709984309,305.53505071316494,5.0825686599999,7.306187481414946,1,2,71,42,16669.94502369109,234.7879580801562,618.8408712802135,5759.309653918669,81.11703737913618,85,69232.46443327125,10036.800363902978,0.5414012738853503,440.9711110399443,0.16470588235294117,0.8352941176470589,692.1654158138576,384.05291320005733,No
PRV53694,16,67.40507269314503,1.8398577186984213,7,5,25881.45694908766,3697.3509927268087,6213.900957725822,3314.636522315578,473.51950318793973,4.618675260825036,12.357627609680991,13,4,73,16,63578.800419733205,870.9424715031946,1183.7963352196386,6645.983891007308,91.04087521927819,80,89460.25736882086,9960.620413322886,5.0,5591.266085551304,0.0875,0.9125,2516.5499649990134,312.85386371644404,No
PRV55321,29,62.19036531592249,2.775626191742572,36,24,83154.56058873034,2309.8489052425093,3536.759721976593,12626.306580032167,350.7307383342269,1.7077476989576486,2.3703536994047347,14,6,98,29,55057.327688631536,561.8094662105259,1157.6685211004533,3593.2618110703247,36.665936847656376,134,138211.88827736187,16219.568391102492,4.620689655172414,4765.927181977995,0.26865671641791045,0.7313432835820896,1226.9108167340837,595.8590548899274,No
PRV51926,266,76.97321813444516,1.750678150312024,13,8,26989.375687359847,2076.1058221046037,3283.5291658883066,2520.58571170092,193.89120859237846,3.924714311952226,9.184973371730212,4,5,127,73,114191.45356301378,899.1453036457779,1112.9127743026381,6535.622550122999,51.461594882858265,140,141180.82925037364,9056.208261823918,0.5263157894736842,530.7549971818559,0.09285714285714286,0.9071428571428571,1207.4233437837029,213.76747065686027,No
PRV54671,137,76.20574959576885,3.0083115336403736,6,4,18860.122872870965,3143.3538121451606,5099.009087081733,1322.469068802989,220.41151146716484,2.246029127199689,4.075484877336319,13,7,113,79,64433.4183150097,570.2072417257496,1438.0554414919852,14918.416377955798,132.02138387571503,119,83293.54118788066,16240.885446758788,0.8686131386861314,607.9820524662822,0.05042016806722689,0.9495798319327731,1955.6552749365724,867.8481997662357,No
PRV54724,54,76.61511517560945,2.6873960504921213,18,15,64738.36439489406,3596.5757997163364,4961.8348676494315,8628.778143458836,479.3765635254909,5.368331384159012,11.250810799292266,8,3,167,54,59171.49146854006,354.32030819485067,666.5709319429573,23858.13479486405,142.86308260397635,185,123909.85586343412,32486.912938322886,3.425925925925926,2294.626960433965,0.0972972972972973,0.9027027027027027,1365.2590679330951,312.2506237481066,No
PRV52809,209,70.12403442980263,2.343931794310188,4,3,7732.875615642294,1933.2189039105735,2688.0299951187308,971.2892234368869,242.82230585922173,4.8742512623099845,7.1076545101615825,3,6,144,118,109177.67066130279,758.1782684812694,963.7975514654285,10159.945777302877,70.55517900904776,148,116910.54627694508,11131.235000739764,0.7081339712918661,559.3806041959095,0.02702702702702703,0.972972972972973,754.8110912081572,205.6192829841591,No
PRV53491,163,75.03304339381604,3.037377608833321,12,7,25118.704828841455,2093.2254024034546,2574.725991938942,2359.0437786882794,196.5869815573566,3.367651801002051,4.148964346960553,9,0,83,70,25724.855011991,309.93801219266265,655.7737713613291,11549.74393364404,139.1535413692053,95,50843.55984083246,13908.78771233232,0.5828220858895705,311.9236800051071,0.12631578947368421,0.8736842105263158,481.5005895354875,345.8357591686664,No
PRV56396,252,64.39126792652583,5.165975785177402,112,97,1632391.271279651,14574.922064996883,52185.657278268045,70988.45786885454,633.8255166862012,10.948230554595774,22.60711908927298,21,10,438,252,501309.7121174297,1144.5427217292915,3458.0935469965134,129152.89799164336,294.8696301179072,550,2133700.9833970806,200141.35586049792,2.1825396825396823,8467.06739443286,0.20363636363636364,0.7963636363636364,37610.73521327116,2313.5508252672216,Yes
PRV51980,87,75.87483767122164,1.8126745024956967,25,23,59366.4218939718,2374.656875758872,3495.840021206302,9717.530658303847,388.7012263321539,2.87351920446714,7.5919756150252455,13,2,143,87,104331.24261430293,729.5891091909295,2007.6543056117557,8319.054015465561,58.17520290535357,168,163697.66450827473,18036.58467376941,1.9310344827586208,1881.5823506698246,0.1488095238095238,0.8511904761904762,1121.18314544743,1278.0651964208262,No
PRV51951,207,73.34402418122207,2.947497596256877,22,13,37729.03846691668,1714.9562939507582,3589.905696844343,6921.519645180413,314.6145293263824,4.368683911720349,5.899360932269919,12,3,77,65,28025.244966550956,363.9642203448176,473.0971783545719,11453.000990669707,148.7402726061001,99,65754.28343346764,18374.52063585012,0.4782608695652174,317.6535431568485,0.2222222222222222,0.7777777777777778,1874.9494028935846,109.1329580097543,No
